,TRAVEL_ID,X_COORD_Mean,Y_COORD_Mean,TRAVEL_START_YMD,TRAVEL_END_YMD,VISIT_AREA_NM,Visit_Latitude,Visit_Longitude,cluster
287,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,싱싱잇,33.38645013,126.2272755,188
288,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,광치기해변,33.45231691,126.9238966,188
290,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,협재해수욕장,33.39386608,126.2391575,188
291,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,피크엔드,33.50294734,126.4639471,188
292,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,우뭇개일번지,33.46311382,126.9352208,188
293,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,백약이오름,33.43680941,126.7897582,188
295,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,명월일공육스테이,33.38408312,126.2673601,188
296,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,리틀보라카이,33.25857769,126.4139578,188
297,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,히든클리프호텔&네이쳐,33.25477649,126.4025951,188
298,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,제주동문재래시장,33.51158514,126.5260174,188
299,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,싱싱잇,33.38645013,126.2272755,188
301,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,한담해안산책로,33.45932345,126.3104683,188
303,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,스타벅스 제주협재점,33.39376017,126.2404138,188
304,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,성산스테이션,33.46371519,126.93351,188
305,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,성산일출봉,33.45913497,126.9405375,188
306,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,곽지해수욕장,33.45065751,126.3046732,188
307,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,피크엔드,33.50294734,126.4639471,188
308,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,명월일공육스테이,33.38408312,126.2673601,188
310,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,피즈,33.46155248,126.3118232,188
312,d_d000105,33.413859287161586,126.54263740235633,2022-08-21,2022-08-29,송악산둘레길,33.19682324,126.2930752,188
319,d_d000112,33.393496547230015,126.57626473990182,2022-08-12,2022-08-17,해녀박물관,33.52358383,126.8634375,289
322,d_d000112,33.393496547230015,126.57626473990182,2022-08-12,2022-08-17,KFC 서귀포중문DT점,33.25055227,126.4135564,289
323,d_d000112,33.393496547230015,126.57626473990182,2022-08-12,2022-08-17,산방산,33.2415643,126.3133696,289
324,d_d000112,33.393496547230015,126.57626473990182,2022-08-12,2022-08-17,서귀포치유의숲,33.29193935,126.5279042,289
325,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,라마다프라자 제주호텔,33.51878088,126.5178794,93
326,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,메리어트관 제주신화월드호텔앤리조트,33.3075638,126.3176387,93
327,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,함덕해수욕장,33.54306157,126.6692389,93
329,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,신화워터파크,33.30607406,126.3153985,93
330,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,메리어트관 제주신화월드호텔앤리조트,33.30750204,126.3176638,93
332,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,제주특별자치도 민속자연사박물관,33.50634441,126.5315261,93
333,d_d000120,33.48095014021465,126.46100241764523,2022-08-11,2022-08-16,라마다프라자 제주호텔,33.51878088,126.5178794,93
335,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,제주웨스턴그레이스 강정점,33.25264448,126.5069325,92
339,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,다정이네 올레시장본점,33.24938368,126.5668409,92
343,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,제주국제공항,33.50707896,126.492769,92
345,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,성산포항,33.47345966,126.9332938,92
346,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,돌하르방미술관,33.53884326,126.6888111,92
347,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,낭만팥집,33.25742399,126.571403,92
348,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,소섬전복,33.49882225,126.9650897,92
349,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,카페아이니,33.51640844,126.9577407,92
350,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,정방폭포,33.24499661,126.5716053,92
353,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,사려니숲길,33.42203283,126.6264973,92
354,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,제주국제공항,33.50707896,126.492769,92
355,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,파리바게뜨 제주공항렌터카하우스점,33.50469721,126.4919499,92
356,d_d000126,33.53312929170013,126.73193074756806,2022-08-09,2022-08-12,레몬뮤지엄,33.29885828,126.6178518,92
357,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,167
358,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,에이바우트커피 함덕해수욕장점,33.54249648,126.6689827,167
359,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,167
360,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,바라크라펜션,33.24162774,126.6041458,167
362,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,167
363,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,쇠소깍,33.25424607,126.6224051,167
364,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,바라크라펜션,33.24162774,126.6041458,167
366,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,신창풍차해안,33.34534328,126.1776275,167
367,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,무로이,33.30773514,126.3365667,167
368,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,카페글렌코,33.43367131,126.7332415,167
369,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,바라크라펜션,33.24162774,126.6041458,167
370,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,바라크라펜션,33.24162774,126.6041458,167
371,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,홈플러스 서귀포점,33.26048552,126.5599283,167
372,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,삼원정 본점,33.25932495,126.4139184,167
373,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,산도롱맨도롱,33.49681124,126.9103846,167
374,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,167
375,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,세화해변,33.52514366,126.8602562,167
376,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,제주항연안여객터미널,33.51959286,126.5350025,167
377,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,스타벅스 제주중문점,33.25123699,126.4126826,167
378,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,바라크라펜션,33.24162774,126.6041458,167
379,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,귤의 정원 바령,33.50520479,126.7062017,167
380,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,한라산국립공원 성판악탐방로,33.37813103,126.5750287,167
381,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,귤의 정원 바령,33.50520479,126.7062017,167
382,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,만장굴,33.52793252,126.7693513,167
383,d_d000157,33.35112982051345,126.66480467391199,2022-08-10,2022-08-16,"오른(orrrn,오알엔)",33.47180084,126.915755,167
386,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,조랑말체험공원,33.38309728,126.7362849,160
387,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,삼원정 본점,33.25932495,126.4139184,160
388,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,무로이,33.30773514,126.3365667,160
389,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,다랑쉬오름,33.47768586,126.8215359,160
390,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,귤의 정원 바령,33.50520479,126.7062017,160
391,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,홈플러스 서귀포점,33.26048552,126.5599283,160
392,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,신창풍차해안,33.34534328,126.1776275,160
393,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,에이바우트커피 함덕해수욕장점,33.54249648,126.6689827,160
394,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,160
396,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,160
397,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,쇠소깍전통나룻배 카약체험지점,33.25208385,126.622966,160
398,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,세화해변,33.52514366,126.8602562,160
399,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,오드랑베이커리,33.54213375,126.671581,160
400,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,세리월드,33.24701618,126.5118743,160
402,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,에이바우트커피 함덕해수욕장점,33.54249648,126.6689827,160
403,d_d000158,33.55998507125141,126.56911086257045,2022-08-12,2022-08-16,더큐브리조트 제주,33.28589925,126.5636462,160
404,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,담모라리조트펜션,33.24972016,126.3060327,57
406,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,에이바우트커피 칠성점,33.51617118,126.525691,57
407,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,아이브리조트,33.28840136,126.4966487,57
409,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,오션패밀리호텔,33.49529782,126.4508746,57
410,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,다이나믹메이즈 제주도성읍점,33.39915757,126.785287,57
411,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,중문색달해수욕장,33.24503815,126.4114987,57
413,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,동성식당,33.26766178,126.5892384,57
414,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,제주항연안여객터미널,33.51959286,126.5350025,57
416,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,담모라리조트펜션,33.24972016,126.3060327,57
418,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,목장카페드르쿰다,33.40945971,126.7703379,57
419,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,담모라리조트펜션,33.24972016,126.3060327,57
420,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,산방산탄산온천,33.24902672,126.2987822,57
421,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,카페봄봄 안덕화순점,33.24628948,126.3310385,57
422,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,판포포구,33.36502163,126.2000233,57
423,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,스타벅스 서귀포올레점,33.24827277,126.5637174,57
424,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,블룸호텔,33.2498692,126.408113,57
425,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,액트몬 제주중문점,33.24368583,126.4215166,57
426,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,아이브리조트,33.28840136,126.4966487,57
427,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,아이브리조트,33.28840136,126.4966487,57
428,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,서귀포치유의숲,33.29193935,126.5279042,57
429,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,아이브리조트,33.28840136,126.4966487,57
430,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,화순 곶자왈생태탐방숲길,33.26404269,126.3319518,57
431,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,안덕계곡,33.25720217,126.3525826,57
433,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,화순금모래해수욕장,33.24003243,126.3335893,57
434,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,고살리숲길,33.31714447,126.5985212,57
435,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,협재해수욕장,33.39386608,126.2391575,57
436,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,뽈살집 제주본점,33.25082854,126.5628473,57
437,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,소정방폭포,33.24522641,126.5776345,57
438,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,새로나분식,33.24853765,126.5641753,57
440,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,액티브파크,33.38113118,126.2360832,57
443,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,돈내코손두부,33.29124994,126.5908156,57
444,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,블룸호텔,33.2498692,126.408113,57
445,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,효명사,33.32329739,126.5941584,57
447,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,올레길 8코스(월평-대평 올레),33.24462042,126.4139222,57
448,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,보리타작,33.24251562,126.3049501,57
450,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,고은물식당,33.23878674,126.3370279,57
451,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,블룸호텔,33.2498692,126.408113,57
452,d_d000159,33.463856733457774,126.35032745142324,2022-08-10,2022-08-22,유동커피,33.24452588,126.5638003,57
454,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,함덕해수욕장,33.54306157,126.6692389,181
457,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,빽다방 호텔더본제주점,33.25955536,126.4064196,181
458,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,당케올레국수,33.3252933,126.843336,181
459,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,호텔더본 탐모라,33.25960496,126.4062336,181
460,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,판포포구,33.36502163,126.2000233,181
461,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,오투힐 제주점,33.52807935,126.8737681,181
462,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,오투힐 제주점,33.52807935,126.8737681,181
463,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,호텔더본 제주,33.25954119,126.4064734,181
464,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,이모션오르골카페,33.24983462,126.4154798,181
466,d_d000172,33.4989834835564,126.66975481724664,2022-08-15,2022-08-19,탐라는파스타 호텔더본점,33.25876293,126.4073844,181
467,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,협재해수욕장,33.39386608,126.2391575,152
468,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,성화정,33.302712,126.3172072,152
469,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,제주항공우주박물관,33.3042428,126.2996871,152
470,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,성화정,33.302712,126.3172072,152
471,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,마마뜰마켓,33.31023238,126.3356823,152
472,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,돈어길,33.2807774,126.2854004,152
474,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,서머셋 제주신화월드,33.30275469,126.3172648,152
475,d_d000175,33.417697344740745,126.49498468711113,2022-08-22,2022-08-26,서귀포매일올레시장,33.25015006,126.5632316,152
